FCEUX 2.6.6 - Trace Log File
A:FF X:46 Y:BA S:BF $8072: C8        INY
A:FF X:46 Y:BB S:BF $8073: E8        INX
A:FF X:47 Y:BB S:BF $8074: C6 1E     DEC $1E = #$02
A:FF X:47 Y:BB S:BF $8076: D0 F4     BNE $806C
A:FF X:47 Y:BB S:BF $806C: B9 00 02  LDA $0200,Y @ $02BB = #$FF
A:FF X:47 Y:BB S:BF $806F: 9D 00 03  STA $0300,X @ $0347 = #$FF
A:FF X:47 Y:BB S:BF $8072: C8        INY
A:FF X:47 Y:BC S:BF $8073: E8        INX
A:FF X:48 Y:BC S:BF $8074: C6 1E     DEC $1E = #$01
A:FF X:48 Y:BC S:BF $8076: D0 F4     BNE $806C
A:FF X:48 Y:BC S:BF $8078: 98        TYA
A:BC X:48 Y:BC S:BF $8079: 38        SEC
A:BC X:48 Y:BC S:BF $807A: E9 08     SBC #$08
A:B4 X:48 Y:BC S:BF $807C: A8        TAY
A:B4 X:48 Y:B4 S:BF $807D: E0 00     CPX #$00
A:B4 X:48 Y:B4 S:BF $807F: D0 E7     BNE $8068
A:B4 X:48 Y:B4 S:BF $8068: A9 04     LDA #$04
A:04 X:48 Y:B4 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:48 Y:B4 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B4 = #$FF
A:FF X:48 Y:B4 S:BF $806F: 9D 00 03  STA $0300,X @ $0348 = #$FF
A:FF X:48 Y:B4 S:BF $8072: C8        INY
A:FF X:48 Y:B5 S:BF $8073: E8        INX
A:FF X:49 Y:B5 S:BF $8074: C6 1E     DEC $1E = #$04
A:FF X:49 Y:B5 S:BF $8076: D0 F4     BNE $806C
A:FF X:49 Y:B5 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B5 = #$FF
A:FF X:49 Y:B5 S:BF $806F: 9D 00 03  STA $0300,X @ $0349 = #$FF
A:FF X:49 Y:B5 S:BF $8072: C8        INY
A:FF X:49 Y:B6 S:BF $8073: E8        INX
A:FF X:4A Y:B6 S:BF $8074: C6 1E     DEC $1E = #$03
A:FF X:4A Y:B6 S:BF $8076: D0 F4     BNE $806C
A:FF X:4A Y:B6 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B6 = #$FF
A:FF X:4A Y:B6 S:BF $806F: 9D 00 03  STA $0300,X @ $034A = #$FF
A:FF X:4A Y:B6 S:BF $8072: C8        INY
A:FF X:4A Y:B7 S:BF $8073: E8        INX
A:FF X:4B Y:B7 S:BF $8074: C6 1E     DEC $1E = #$02
A:FF X:4B Y:B7 S:BF $8076: D0 F4     BNE $806C
A:FF X:4B Y:B7 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B7 = #$FF
A:FF X:4B Y:B7 S:BF $806F: 9D 00 03  STA $0300,X @ $034B = #$FF
A:FF X:4B Y:B7 S:BF $8072: C8        INY
A:FF X:4B Y:B8 S:BF $8073: E8        INX
A:FF X:4C Y:B8 S:BF $8074: C6 1E     DEC $1E = #$01
A:FF X:4C Y:B8 S:BF $8076: D0 F4     BNE $806C
A:FF X:4C Y:B8 S:BF $8078: 98        TYA
A:B8 X:4C Y:B8 S:BF $8079: 38        SEC
A:B8 X:4C Y:B8 S:BF $807A: E9 08     SBC #$08
A:B0 X:4C Y:B8 S:BF $807C: A8        TAY
A:B0 X:4C Y:B0 S:BF $807D: E0 00     CPX #$00
A:B0 X:4C Y:B0 S:BF $807F: D0 E7     BNE $8068
A:B0 X:4C Y:B0 S:BF $8068: A9 04     LDA #$04
A:04 X:4C Y:B0 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:4C Y:B0 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B0 = #$FF
A:FF X:4C Y:B0 S:BF $806F: 9D 00 03  STA $0300,X @ $034C = #$FF
A:FF X:4C Y:B0 S:BF $8072: C8        INY
A:FF X:4C Y:B1 S:BF $8073: E8        INX
A:FF X:4D Y:B1 S:BF $8074: C6 1E     DEC $1E = #$04
A:FF X:4D Y:B1 S:BF $8076: D0 F4     BNE $806C
A:FF X:4D Y:B1 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B1 = #$FF
A:FF X:4D Y:B1 S:BF $806F: 9D 00 03  STA $0300,X @ $034D = #$FF
A:FF X:4D Y:B1 S:BF $8072: C8        INY
A:FF X:4D Y:B2 S:BF $8073: E8        INX
A:FF X:4E Y:B2 S:BF $8074: C6 1E     DEC $1E = #$03
A:FF X:4E Y:B2 S:BF $8076: D0 F4     BNE $806C
A:FF X:4E Y:B2 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B2 = #$FF
A:FF X:4E Y:B2 S:BF $806F: 9D 00 03  STA $0300,X @ $034E = #$FF
A:FF X:4E Y:B2 S:BF $8072: C8        INY
A:FF X:4E Y:B3 S:BF $8073: E8        INX
A:FF X:4F Y:B3 S:BF $8074: C6 1E     DEC $1E = #$02
A:FF X:4F Y:B3 S:BF $8076: D0 F4     BNE $806C
A:FF X:4F Y:B3 S:BF $806C: B9 00 02  LDA $0200,Y @ $02B3 = #$FF
A:FF X:4F Y:B3 S:BF $806F: 9D 00 03  STA $0300,X @ $034F = #$FF
A:FF X:4F Y:B3 S:BF $8072: C8        INY
A:FF X:4F Y:B4 S:BF $8073: E8        INX
A:FF X:50 Y:B4 S:BF $8074: C6 1E     DEC $1E = #$01
A:FF X:50 Y:B4 S:BF $8076: D0 F4     BNE $806C
A:FF X:50 Y:B4 S:BF $8078: 98        TYA
A:B4 X:50 Y:B4 S:BF $8079: 38        SEC
A:B4 X:50 Y:B4 S:BF $807A: E9 08     SBC #$08
A:AC X:50 Y:B4 S:BF $807C: A8        TAY
A:AC X:50 Y:AC S:BF $807D: E0 00     CPX #$00
A:AC X:50 Y:AC S:BF $807F: D0 E7     BNE $8068
A:AC X:50 Y:AC S:BF $8068: A9 04     LDA #$04
A:04 X:50 Y:AC S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:50 Y:AC S:BF $806C: B9 00 02  LDA $0200,Y @ $02AC = #$FF
A:FF X:50 Y:AC S:BF $806F: 9D 00 03  STA $0300,X @ $0350 = #$FF
A:FF X:50 Y:AC S:BF $8072: C8        INY
A:FF X:50 Y:AD S:BF $8073: E8        INX
A:FF X:51 Y:AD S:BF $8074: C6 1E     DEC $1E = #$04
A:FF X:51 Y:AD S:BF $8076: D0 F4     BNE $806C
A:FF X:51 Y:AD S:BF $806C: B9 00 02  LDA $0200,Y @ $02AD = #$FF
A:FF X:51 Y:AD S:BF $806F: 9D 00 03  STA $0300,X @ $0351 = #$FF
A:FF X:51 Y:AD S:BF $8072: C8        INY
A:FF X:51 Y:AE S:BF $8073: E8        INX
A:FF X:52 Y:AE S:BF $8074: C6 1E     DEC $1E = #$03
A:FF X:52 Y:AE S:BF $8076: D0 F4     BNE $806C
A:FF X:52 Y:AE S:BF $806C: B9 00 02  LDA $0200,Y @ $02AE = #$FF
A:FF X:52 Y:AE S:BF $806F: 9D 00 03  STA $0300,X @ $0352 = #$FF
A:FF X:52 Y:AE S:BF $8072: C8        INY
A:FF X:52 Y:AF S:BF $8073: E8        INX
A:FF X:53 Y:AF S:BF $8074: C6 1E     DEC $1E = #$02
A:FF X:53 Y:AF S:BF $8076: D0 F4     BNE $806C
A:FF X:53 Y:AF S:BF $806C: B9 00 02  LDA $0200,Y @ $02AF = #$FF
A:FF X:53 Y:AF S:BF $806F: 9D 00 03  STA $0300,X @ $0353 = #$FF
A:FF X:53 Y:AF S:BF $8072: C8        INY
A:FF X:53 Y:B0 S:BF $8073: E8        INX
A:FF X:54 Y:B0 S:BF $8074: C6 1E     DEC $1E = #$01
A:FF X:54 Y:B0 S:BF $8076: D0 F4     BNE $806C
A:FF X:54 Y:B0 S:BF $8078: 98        TYA
A:B0 X:54 Y:B0 S:BF $8079: 38        SEC
A:B0 X:54 Y:B0 S:BF $807A: E9 08     SBC #$08
A:A8 X:54 Y:B0 S:BF $807C: A8        TAY
A:A8 X:54 Y:A8 S:BF $807D: E0 00     CPX #$00
A:A8 X:54 Y:A8 S:BF $807F: D0 E7     BNE $8068
A:A8 X:54 Y:A8 S:BF $8068: A9 04     LDA #$04
A:04 X:54 Y:A8 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:54 Y:A8 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A8 = #$FF
A:FF X:54 Y:A8 S:BF $806F: 9D 00 03  STA $0300,X @ $0354 = #$FF
A:FF X:54 Y:A8 S:BF $8072: C8        INY
A:FF X:54 Y:A9 S:BF $8073: E8        INX
A:FF X:55 Y:A9 S:BF $8074: C6 1E     DEC $1E = #$04
A:FF X:55 Y:A9 S:BF $8076: D0 F4     BNE $806C
A:FF X:55 Y:A9 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A9 = #$FF
A:FF X:55 Y:A9 S:BF $806F: 9D 00 03  STA $0300,X @ $0355 = #$FF
A:FF X:55 Y:A9 S:BF $8072: C8        INY
A:FF X:55 Y:AA S:BF $8073: E8        INX
A:FF X:56 Y:AA S:BF $8074: C6 1E     DEC $1E = #$03
A:FF X:56 Y:AA S:BF $8076: D0 F4     BNE $806C
A:FF X:56 Y:AA S:BF $806C: B9 00 02  LDA $0200,Y @ $02AA = #$FF
A:FF X:56 Y:AA S:BF $806F: 9D 00 03  STA $0300,X @ $0356 = #$FF
A:FF X:56 Y:AA S:BF $8072: C8        INY
A:FF X:56 Y:AB S:BF $8073: E8        INX
A:FF X:57 Y:AB S:BF $8074: C6 1E     DEC $1E = #$02
A:FF X:57 Y:AB S:BF $8076: D0 F4     BNE $806C
A:FF X:57 Y:AB S:BF $806C: B9 00 02  LDA $0200,Y @ $02AB = #$FF
A:FF X:57 Y:AB S:BF $806F: 9D 00 03  STA $0300,X @ $0357 = #$FF
A:FF X:57 Y:AB S:BF $8072: C8        INY
A:FF X:57 Y:AC S:BF $8073: E8        INX
A:FF X:58 Y:AC S:BF $8074: C6 1E     DEC $1E = #$01
A:FF X:58 Y:AC S:BF $8076: D0 F4     BNE $806C
A:FF X:58 Y:AC S:BF $8078: 98        TYA
A:AC X:58 Y:AC S:BF $8079: 38        SEC
A:AC X:58 Y:AC S:BF $807A: E9 08     SBC #$08
A:A4 X:58 Y:AC S:BF $807C: A8        TAY
A:A4 X:58 Y:A4 S:BF $807D: E0 00     CPX #$00
A:A4 X:58 Y:A4 S:BF $807F: D0 E7     BNE $8068
A:A4 X:58 Y:A4 S:BF $8068: A9 04     LDA #$04
A:04 X:58 Y:A4 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:58 Y:A4 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A4 = #$38
A:38 X:58 Y:A4 S:BF $806F: 9D 00 03  STA $0300,X @ $0358 = #$38
A:38 X:58 Y:A4 S:BF $8072: C8        INY
A:38 X:58 Y:A5 S:BF $8073: E8        INX
A:38 X:59 Y:A5 S:BF $8074: C6 1E     DEC $1E = #$04
A:38 X:59 Y:A5 S:BF $8076: D0 F4     BNE $806C
A:38 X:59 Y:A5 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A5 = #$01
A:01 X:59 Y:A5 S:BF $806F: 9D 00 03  STA $0300,X @ $0359 = #$01
A:01 X:59 Y:A5 S:BF $8072: C8        INY
A:01 X:59 Y:A6 S:BF $8073: E8        INX
A:01 X:5A Y:A6 S:BF $8074: C6 1E     DEC $1E = #$03
A:01 X:5A Y:A6 S:BF $8076: D0 F4     BNE $806C
A:01 X:5A Y:A6 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A6 = #$03
A:03 X:5A Y:A6 S:BF $806F: 9D 00 03  STA $0300,X @ $035A = #$03
A:03 X:5A Y:A6 S:BF $8072: C8        INY
A:03 X:5A Y:A7 S:BF $8073: E8        INX
A:03 X:5B Y:A7 S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:5B Y:A7 S:BF $8076: D0 F4     BNE $806C
A:03 X:5B Y:A7 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A7 = #$34
A:34 X:5B Y:A7 S:BF $806F: 9D 00 03  STA $0300,X @ $035B = #$34
A:34 X:5B Y:A7 S:BF $8072: C8        INY
A:34 X:5B Y:A8 S:BF $8073: E8        INX
A:34 X:5C Y:A8 S:BF $8074: C6 1E     DEC $1E = #$01
A:34 X:5C Y:A8 S:BF $8076: D0 F4     BNE $806C
A:34 X:5C Y:A8 S:BF $8078: 98        TYA
A:A8 X:5C Y:A8 S:BF $8079: 38        SEC
A:A8 X:5C Y:A8 S:BF $807A: E9 08     SBC #$08
A:A0 X:5C Y:A8 S:BF $807C: A8        TAY
A:A0 X:5C Y:A0 S:BF $807D: E0 00     CPX #$00
A:A0 X:5C Y:A0 S:BF $807F: D0 E7     BNE $8068
A:A0 X:5C Y:A0 S:BF $8068: A9 04     LDA #$04
A:04 X:5C Y:A0 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:5C Y:A0 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A0 = #$38
A:38 X:5C Y:A0 S:BF $806F: 9D 00 03  STA $0300,X @ $035C = #$38
A:38 X:5C Y:A0 S:BF $8072: C8        INY
A:38 X:5C Y:A1 S:BF $8073: E8        INX
A:38 X:5D Y:A1 S:BF $8074: C6 1E     DEC $1E = #$04
A:38 X:5D Y:A1 S:BF $8076: D0 F4     BNE $806C
A:38 X:5D Y:A1 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A1 = #$01
A:01 X:5D Y:A1 S:BF $806F: 9D 00 03  STA $0300,X @ $035D = #$01
A:01 X:5D Y:A1 S:BF $8072: C8        INY
A:01 X:5D Y:A2 S:BF $8073: E8        INX
A:01 X:5E Y:A2 S:BF $8074: C6 1E     DEC $1E = #$03
A:01 X:5E Y:A2 S:BF $8076: D0 F4     BNE $806C
A:01 X:5E Y:A2 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A2 = #$03
A:03 X:5E Y:A2 S:BF $806F: 9D 00 03  STA $0300,X @ $035E = #$03
A:03 X:5E Y:A2 S:BF $8072: C8        INY
A:03 X:5E Y:A3 S:BF $8073: E8        INX
A:03 X:5F Y:A3 S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:5F Y:A3 S:BF $8076: D0 F4     BNE $806C
A:03 X:5F Y:A3 S:BF $806C: B9 00 02  LDA $0200,Y @ $02A3 = #$2C
A:2C X:5F Y:A3 S:BF $806F: 9D 00 03  STA $0300,X @ $035F = #$2C
A:2C X:5F Y:A3 S:BF $8072: C8        INY
A:2C X:5F Y:A4 S:BF $8073: E8        INX
A:2C X:60 Y:A4 S:BF $8074: C6 1E     DEC $1E = #$01
A:2C X:60 Y:A4 S:BF $8076: D0 F4     BNE $806C
A:2C X:60 Y:A4 S:BF $8078: 98        TYA
A:A4 X:60 Y:A4 S:BF $8079: 38        SEC
A:A4 X:60 Y:A4 S:BF $807A: E9 08     SBC #$08
A:9C X:60 Y:A4 S:BF $807C: A8        TAY
A:9C X:60 Y:9C S:BF $807D: E0 00     CPX #$00
A:9C X:60 Y:9C S:BF $807F: D0 E7     BNE $8068
A:9C X:60 Y:9C S:BF $8068: A9 04     LDA #$04
A:04 X:60 Y:9C S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:60 Y:9C S:BF $806C: B9 00 02  LDA $0200,Y @ $029C = #$38
A:38 X:60 Y:9C S:BF $806F: 9D 00 03  STA $0300,X @ $0360 = #$38
A:38 X:60 Y:9C S:BF $8072: C8        INY
A:38 X:60 Y:9D S:BF $8073: E8        INX
A:38 X:61 Y:9D S:BF $8074: C6 1E     DEC $1E = #$04
A:38 X:61 Y:9D S:BF $8076: D0 F4     BNE $806C
A:38 X:61 Y:9D S:BF $806C: B9 00 02  LDA $0200,Y @ $029D = #$DC
A:DC X:61 Y:9D S:BF $806F: 9D 00 03  STA $0300,X @ $0361 = #$DC
A:DC X:61 Y:9D S:BF $8072: C8        INY
A:DC X:61 Y:9E S:BF $8073: E8        INX
A:DC X:62 Y:9E S:BF $8074: C6 1E     DEC $1E = #$03
A:DC X:62 Y:9E S:BF $8076: D0 F4     BNE $806C
A:DC X:62 Y:9E S:BF $806C: B9 00 02  LDA $0200,Y @ $029E = #$03
A:03 X:62 Y:9E S:BF $806F: 9D 00 03  STA $0300,X @ $0362 = #$03
A:03 X:62 Y:9E S:BF $8072: C8        INY
A:03 X:62 Y:9F S:BF $8073: E8        INX
A:03 X:63 Y:9F S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:63 Y:9F S:BF $8076: D0 F4     BNE $806C
A:03 X:63 Y:9F S:BF $806C: B9 00 02  LDA $0200,Y @ $029F = #$1C
A:1C X:63 Y:9F S:BF $806F: 9D 00 03  STA $0300,X @ $0363 = #$1C
A:1C X:63 Y:9F S:BF $8072: C8        INY
A:1C X:63 Y:A0 S:BF $8073: E8        INX
A:1C X:64 Y:A0 S:BF $8074: C6 1E     DEC $1E = #$01
A:1C X:64 Y:A0 S:BF $8076: D0 F4     BNE $806C
A:1C X:64 Y:A0 S:BF $8078: 98        TYA
A:A0 X:64 Y:A0 S:BF $8079: 38        SEC
A:A0 X:64 Y:A0 S:BF $807A: E9 08     SBC #$08
A:98 X:64 Y:A0 S:BF $807C: A8        TAY
A:98 X:64 Y:98 S:BF $807D: E0 00     CPX #$00
A:98 X:64 Y:98 S:BF $807F: D0 E7     BNE $8068
A:98 X:64 Y:98 S:BF $8068: A9 04     LDA #$04
A:04 X:64 Y:98 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:64 Y:98 S:BF $806C: B9 00 02  LDA $0200,Y @ $0298 = #$18
A:18 X:64 Y:98 S:BF $806F: 9D 00 03  STA $0300,X @ $0364 = #$18
A:18 X:64 Y:98 S:BF $8072: C8        INY
A:18 X:64 Y:99 S:BF $8073: E8        INX
A:18 X:65 Y:99 S:BF $8074: C6 1E     DEC $1E = #$04
A:18 X:65 Y:99 S:BF $8076: D0 F4     BNE $806C
A:18 X:65 Y:99 S:BF $806C: B9 00 02  LDA $0200,Y @ $0299 = #$00
A:00 X:65 Y:99 S:BF $806F: 9D 00 03  STA $0300,X @ $0365 = #$00
A:00 X:65 Y:99 S:BF $8072: C8        INY
A:00 X:65 Y:9A S:BF $8073: E8        INX
A:00 X:66 Y:9A S:BF $8074: C6 1E     DEC $1E = #$03
A:00 X:66 Y:9A S:BF $8076: D0 F4     BNE $806C
A:00 X:66 Y:9A S:BF $806C: B9 00 02  LDA $0200,Y @ $029A = #$03
A:03 X:66 Y:9A S:BF $806F: 9D 00 03  STA $0300,X @ $0366 = #$03
A:03 X:66 Y:9A S:BF $8072: C8        INY
A:03 X:66 Y:9B S:BF $8073: E8        INX
A:03 X:67 Y:9B S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:67 Y:9B S:BF $8076: D0 F4     BNE $806C
A:03 X:67 Y:9B S:BF $806C: B9 00 02  LDA $0200,Y @ $029B = #$44
A:44 X:67 Y:9B S:BF $806F: 9D 00 03  STA $0300,X @ $0367 = #$44
A:44 X:67 Y:9B S:BF $8072: C8        INY
A:44 X:67 Y:9C S:BF $8073: E8        INX
A:44 X:68 Y:9C S:BF $8074: C6 1E     DEC $1E = #$01
A:44 X:68 Y:9C S:BF $8076: D0 F4     BNE $806C
A:44 X:68 Y:9C S:BF $8078: 98        TYA
A:9C X:68 Y:9C S:BF $8079: 38        SEC
A:9C X:68 Y:9C S:BF $807A: E9 08     SBC #$08
A:94 X:68 Y:9C S:BF $807C: A8        TAY
A:94 X:68 Y:94 S:BF $807D: E0 00     CPX #$00
A:94 X:68 Y:94 S:BF $807F: D0 E7     BNE $8068
A:94 X:68 Y:94 S:BF $8068: A9 04     LDA #$04
A:04 X:68 Y:94 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:68 Y:94 S:BF $806C: B9 00 02  LDA $0200,Y @ $0294 = #$18
A:18 X:68 Y:94 S:BF $806F: 9D 00 03  STA $0300,X @ $0368 = #$18
A:18 X:68 Y:94 S:BF $8072: C8        INY
A:18 X:68 Y:95 S:BF $8073: E8        INX
A:18 X:69 Y:95 S:BF $8074: C6 1E     DEC $1E = #$04
A:18 X:69 Y:95 S:BF $8076: D0 F4     BNE $806C
A:18 X:69 Y:95 S:BF $806C: B9 00 02  LDA $0200,Y @ $0295 = #$00
A:00 X:69 Y:95 S:BF $806F: 9D 00 03  STA $0300,X @ $0369 = #$00
A:00 X:69 Y:95 S:BF $8072: C8        INY
A:00 X:69 Y:96 S:BF $8073: E8        INX
A:00 X:6A Y:96 S:BF $8074: C6 1E     DEC $1E = #$03
A:00 X:6A Y:96 S:BF $8076: D0 F4     BNE $806C
A:00 X:6A Y:96 S:BF $806C: B9 00 02  LDA $0200,Y @ $0296 = #$03
A:03 X:6A Y:96 S:BF $806F: 9D 00 03  STA $0300,X @ $036A = #$03
A:03 X:6A Y:96 S:BF $8072: C8        INY
A:03 X:6A Y:97 S:BF $8073: E8        INX
A:03 X:6B Y:97 S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:6B Y:97 S:BF $8076: D0 F4     BNE $806C
A:03 X:6B Y:97 S:BF $806C: B9 00 02  LDA $0200,Y @ $0297 = #$3C
A:3C X:6B Y:97 S:BF $806F: 9D 00 03  STA $0300,X @ $036B = #$3C
A:3C X:6B Y:97 S:BF $8072: C8        INY
A:3C X:6B Y:98 S:BF $8073: E8        INX
A:3C X:6C Y:98 S:BF $8074: C6 1E     DEC $1E = #$01
A:3C X:6C Y:98 S:BF $8076: D0 F4     BNE $806C
A:3C X:6C Y:98 S:BF $8078: 98        TYA
A:98 X:6C Y:98 S:BF $8079: 38        SEC
A:98 X:6C Y:98 S:BF $807A: E9 08     SBC #$08
A:90 X:6C Y:98 S:BF $807C: A8        TAY
A:90 X:6C Y:90 S:BF $807D: E0 00     CPX #$00
A:90 X:6C Y:90 S:BF $807F: D0 E7     BNE $8068
A:90 X:6C Y:90 S:BF $8068: A9 04     LDA #$04
A:04 X:6C Y:90 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:6C Y:90 S:BF $806C: B9 00 02  LDA $0200,Y @ $0290 = #$18
A:18 X:6C Y:90 S:BF $806F: 9D 00 03  STA $0300,X @ $036C = #$18
A:18 X:6C Y:90 S:BF $8072: C8        INY
A:18 X:6C Y:91 S:BF $8073: E8        INX
A:18 X:6D Y:91 S:BF $8074: C6 1E     DEC $1E = #$04
A:18 X:6D Y:91 S:BF $8076: D0 F4     BNE $806C
A:18 X:6D Y:91 S:BF $806C: B9 00 02  LDA $0200,Y @ $0291 = #$00
A:00 X:6D Y:91 S:BF $806F: 9D 00 03  STA $0300,X @ $036D = #$00
A:00 X:6D Y:91 S:BF $8072: C8        INY
A:00 X:6D Y:92 S:BF $8073: E8        INX
A:00 X:6E Y:92 S:BF $8074: C6 1E     DEC $1E = #$03
A:00 X:6E Y:92 S:BF $8076: D0 F4     BNE $806C
A:00 X:6E Y:92 S:BF $806C: B9 00 02  LDA $0200,Y @ $0292 = #$03
A:03 X:6E Y:92 S:BF $806F: 9D 00 03  STA $0300,X @ $036E = #$03
A:03 X:6E Y:92 S:BF $8072: C8        INY
A:03 X:6E Y:93 S:BF $8073: E8        INX
A:03 X:6F Y:93 S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:6F Y:93 S:BF $8076: D0 F4     BNE $806C
A:03 X:6F Y:93 S:BF $806C: B9 00 02  LDA $0200,Y @ $0293 = #$34
A:34 X:6F Y:93 S:BF $806F: 9D 00 03  STA $0300,X @ $036F = #$34
A:34 X:6F Y:93 S:BF $8072: C8        INY
A:34 X:6F Y:94 S:BF $8073: E8        INX
A:34 X:70 Y:94 S:BF $8074: C6 1E     DEC $1E = #$01
A:34 X:70 Y:94 S:BF $8076: D0 F4     BNE $806C
A:34 X:70 Y:94 S:BF $8078: 98        TYA
A:94 X:70 Y:94 S:BF $8079: 38        SEC
A:94 X:70 Y:94 S:BF $807A: E9 08     SBC #$08
A:8C X:70 Y:94 S:BF $807C: A8        TAY
A:8C X:70 Y:8C S:BF $807D: E0 00     CPX #$00
A:8C X:70 Y:8C S:BF $807F: D0 E7     BNE $8068
A:8C X:70 Y:8C S:BF $8068: A9 04     LDA #$04
A:04 X:70 Y:8C S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:70 Y:8C S:BF $806C: B9 00 02  LDA $0200,Y @ $028C = #$18
A:18 X:70 Y:8C S:BF $806F: 9D 00 03  STA $0300,X @ $0370 = #$18
A:18 X:70 Y:8C S:BF $8072: C8        INY
A:18 X:70 Y:8D S:BF $8073: E8        INX
A:18 X:71 Y:8D S:BF $8074: C6 1E     DEC $1E = #$04
A:18 X:71 Y:8D S:BF $8076: D0 F4     BNE $806C
A:18 X:71 Y:8D S:BF $806C: B9 00 02  LDA $0200,Y @ $028D = #$06
A:06 X:71 Y:8D S:BF $806F: 9D 00 03  STA $0300,X @ $0371 = #$06
A:06 X:71 Y:8D S:BF $8072: C8        INY
A:06 X:71 Y:8E S:BF $8073: E8        INX
A:06 X:72 Y:8E S:BF $8074: C6 1E     DEC $1E = #$03
A:06 X:72 Y:8E S:BF $8076: D0 F4     BNE $806C
A:06 X:72 Y:8E S:BF $806C: B9 00 02  LDA $0200,Y @ $028E = #$03
A:03 X:72 Y:8E S:BF $806F: 9D 00 03  STA $0300,X @ $0372 = #$03
A:03 X:72 Y:8E S:BF $8072: C8        INY
A:03 X:72 Y:8F S:BF $8073: E8        INX
A:03 X:73 Y:8F S:BF $8074: C6 1E     DEC $1E = #$02
A:03 X:73 Y:8F S:BF $8076: D0 F4     BNE $806C
A:03 X:73 Y:8F S:BF $806C: B9 00 02  LDA $0200,Y @ $028F = #$2C
A:2C X:73 Y:8F S:BF $806F: 9D 00 03  STA $0300,X @ $0373 = #$2C
A:2C X:73 Y:8F S:BF $8072: C8        INY
A:2C X:73 Y:90 S:BF $8073: E8        INX
A:2C X:74 Y:90 S:BF $8074: C6 1E     DEC $1E = #$01
A:2C X:74 Y:90 S:BF $8076: D0 F4     BNE $806C
A:2C X:74 Y:90 S:BF $8078: 98        TYA
A:90 X:74 Y:90 S:BF $8079: 38        SEC
A:90 X:74 Y:90 S:BF $807A: E9 08     SBC #$08
A:88 X:74 Y:90 S:BF $807C: A8        TAY
A:88 X:74 Y:88 S:BF $807D: E0 00     CPX #$00
A:88 X:74 Y:88 S:BF $807F: D0 E7     BNE $8068
A:88 X:74 Y:88 S:BF $8068: A9 04     LDA #$04
A:04 X:74 Y:88 S:BF $806A: 85 1E     STA $1E = #$00
A:04 X:74 Y:88 S:BF $806C: B9 00 02  LDA $0200,Y @ $0288 = #$18
A:18 X:74 Y:88 S:BF $806F: 9D 00 03  STA $0300,X @ $0374 = #$18
A:18 X:74 Y:88 S:BF $8072: C8        INY
A:18 X:74 Y:89 S:BF $8073: E8        INX
A:18 X:75 Y:89 S:BF $8074: C6 1E     DEC $1E = #$04
A:18 X:75 Y:89 S:BF $8076: D0 F4     BNE $806C
A:18 X:75 Y:89 S:BF $806C: B9 00 02  LDA $0200,Y @ $0289 = #$00
A:00 X:75 Y:89 S:BF $806F: 9D 00 03  STA $0300,X @ $0375 = #$00
A:00 X:75 Y:89 S:BF $8072: C8        INY
A:00 X:75 Y:8A S:BF $8073: E8        INX
A:00 X:76 Y:8A S:BF $8074: C6 1E     DEC $1E = #$03
A:00 X:76 Y:8A S:BF $8076: D0 F4     BNE $806C
A:00 X:76 Y:8A S:BF $806C: B9 00 02  LDA $0200,Y @ $028A = #$03
A:03 X:76 Y:8A S:BF $806F: 9D 00 03  STA $0300,X @ $0376 = #$03
A:03 X:76 Y:8A S:BF $8072: C8        INY
A:03 X:76 Y:8B S:BF $8073: E8        INX
A:03 X:77 Y:8B S:BF $8074: C6 1E     DEC $1E = #$02
