Dr. Jekyll and Mr. Hyde - OBJECT $1C / $9ED9 RAW TRACE

FREEZE       = 3583
END          = 3683
SET_DF       = $74
SET_E0       = $01
TRACE RANGE  = $9ED9-$A17F

Targets:
  $9ED9 = object $1C handler
  $9FDB = phase-1 region
  $A071 = phase-2 region
  $A0FB = phase-3 region
  $9FF4 = known DF&3 phase-selection region
  $C535 = RNG
  $C726 = object queue insertion
  $C6EB = queue consumption
  $C723 = indirect dispatch
  $C759 = handler table

No opcode interpretation is assumed.
PC + raw bytes are the ground truth.

Log file: jekyll_object1C_9ED9_trace.log

Hooks installed.


******************************************************************************
>>> OBJECT $1C HANDLER ENTERED AT $9ED9 - FRAME 3594
******************************************************************************
CPU   : A=06 X=39 Y=01 S=FD P=24
RAM   : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=08 $0096=29 $0097=2E $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=05 $00E0=D3 $00E1=B5 $0367=00 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=F1 $07B8=F0
STACK : [$01FE]=D0 [$01FF]=D0 [$0100]=00
BYTES : AD 67 03 D0 03 4C

Detailed raw execution trace begins.

f03599 #00368 PC=9FEC BYTES=4C 10 9F A9 00 8D | A=01 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00369 PC=9F10 BYTES=A9 00 85 8A AD B8 | A=01 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00370 PC=9F12 BYTES=85 8A AD B8 07 C9 | A=00 X=18 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00371 PC=9F14 BYTES=AD B8 07 C9 F0 D0 | A=00 X=18 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=00 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00372 PC=9F17 BYTES=C9 F0 D0 02 E6 8A | A=F0 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=00 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00373 PC=9F19 BYTES=D0 02 E6 8A AD A3 | A=F0 X=18 Y=06 S=FD P=27 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=00 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00374 PC=9F1B BYTES=E6 8A AD A3 07 C9 | A=F0 X=18 Y=06 S=FD P=27 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=00 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00375 PC=9F1D BYTES=AD A3 07 C9 F1 90 | A=F0 X=18 Y=06 S=FD P=25 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00376 PC=9F20 BYTES=C9 F1 90 07 A2 A0 | A=EA X=18 Y=06 S=FD P=A5 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00377 PC=9F22 BYTES=90 07 A2 A0 A0 06 | A=EA X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00378 PC=9F2B BYTES=AD A0 07 C9 F0 D0 | A=EA X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00379 PC=9F2E BYTES=C9 F0 D0 07 A5 8A | A=B8 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00380 PC=9F30 BYTES=D0 07 A5 8A F0 03 | A=B8 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00381 PC=9F39 BYTES=A9 1C 20 26 C7 4C | A=B8 X=18 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00382 PC=9F3B BYTES=20 26 C7 4C 46 9F | A=1C X=18 Y=06 S=FD P=24 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00

##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #7
##############################################################################
CPU : A=1C X=18 Y=06 S=FB P=24
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=34 $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $1C
$97 tail       = $34
queue slot     = $0234
slot before    = $00

*** THIS IS AN OBJECT $1C ENQUEUE ***
*** Recording this queue slot for causal tracking ***

##############################################################################
f03599 #00383 PC=9F3E BYTES=4C 46 9F A9 00 8D | A=FF X=34 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00384 PC=9F46 BYTES=A9 00 85 C3 85 C4 | A=FF X=34 Y=06 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00385 PC=9F48 BYTES=85 C3 85 C4 85 C5 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00386 PC=9F4A BYTES=85 C4 85 C5 85 C6 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00387 PC=9F4C BYTES=85 C5 85 C6 85 C7 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00388 PC=9F4E BYTES=85 C6 85 C7 85 C8 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00389 PC=9F50 BYTES=85 C7 85 C8 60 AD | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00390 PC=9F52 BYTES=85 C8 60 AD A0 07 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03599 #00391 PC=9F54 BYTES=60 AD A0 07 C9 F1 | A=00 X=34 Y=06 S=FD P=26 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=2F $0097=35 $0098=18 $009B=1C $009C=D9 $009D=9E $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00

##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #8
##############################################################################
CPU : A=09 X=13 Y=06 S=FB P=24
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=30 $0097=35 $0098=19 $009B=09 $009C=3F $009D=C7 $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $09
$97 tail       = $35
queue slot     = $0235
slot before    = $00

##############################################################################

### RNG C535 EXECUTION #6 - FRAME 3600
CPU : A=00 X=00 Y=00 S=F5 P=66
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=30 $0097=36 $0098=18 $009B=09 $009C=3F $009D=C7 $00DF=D7 $00E0=DB $00E1=BA $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
DF&3 = 03
DF&7 = 07


### RNG C535 EXECUTION #7 - FRAME 3601
CPU : A=00 X=00 Y=00 S=F5 P=66
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=30 $0097=36 $0098=18 $009B=09 $009C=3F $009D=C7 $00DF=AA $00E0=9B $00E1=BB $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
DF&3 = 02
DF&7 = 02


### RNG C535 EXECUTION #8 - FRAME 3602
CPU : A=00 X=00 Y=00 S=F5 P=66
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=30 $0097=36 $0098=18 $009B=09 $009C=3F $009D=C7 $00DF=7C $00E0=B3 $00E1=BC $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
DF&3 = 00
DF&7 = 04


##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #9
##############################################################################
CPU : A=26 X=4D Y=06 S=FB P=24
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=31 $0097=36 $0098=19 $009B=26 $009C=BB $009D=DF $00DF=5F $00E0=83 $00E1=BD $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $26
$97 tail       = $36
queue slot     = $0236
slot before    = $00

##############################################################################

### RNG C535 EXECUTION #9 - FRAME 3603
CPU : A=00 X=00 Y=00 S=F3 P=66
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=1C $0087=18 $008A=01 $0096=31 $0097=37 $0098=18 $009B=26 $009C=BB $009D=DF $00DF=5F $00E0=83 $00E1=BD $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
DF&3 = 03
DF&7 = 07


##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #10
##############################################################################
CPU : A=5E X=BD Y=AC S=FB P=64
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=1C $0087=2B $008A=01 $0096=32 $0097=37 $0098=19 $009B=5E $009C=52 $009D=FB $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $5E
$97 tail       = $37
queue slot     = $0237
slot before    = $00

##############################################################################

##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #11
##############################################################################
CPU : A=01 X=03 Y=AC S=FB P=24
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=1C $0087=2B $008A=01 $0096=33 $0097=38 $0098=19 $009B=01 $009C=3B $009D=C8 $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $01
$97 tail       = $38
queue slot     = $0238
slot before    = $00

##############################################################################

##############################################################################
>>> C726 EXECUTED WHILE $1C STATE MACHINE ACTIVE - #12
##############################################################################
CPU : A=4B X=97 Y=01 S=FB P=64
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=34 $0097=39 $0098=19 $009B=4B $009C=27 $009D=E6 $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
A/object       = $4B
$97 tail       = $39
queue slot     = $0239
slot before    = $00

##############################################################################

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
>>> TRACKED $1C QUEUE SLOT CONSUMED - FRAME 3603
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
$96 head       = $34
queue slot     = $0234
slot object    = $1C
CPU : A=00 X=00 Y=01 S=FD P=27
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=34 $0097=3A $0098=18 $009B=4B $009C=27 $009D=E6 $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
*** CONFIRMED: tracked queue entry contains $1C ***
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%


&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&
>>> OBJECT $1C INDIRECT DISPATCH - FRAME 3603
&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&
object $9B     = $1C
$9C/$9D        = D9/9E
resolved handler = $9ED9
CPU : A=06 X=39 Y=01 S=FD P=24
RAM : $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0
*** CONFIRMED: $1C dispatches back to $9ED9 ***
&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&&

        DF CHANGE at PC=$9ED9 : D7 -> 41
f03603 #00392 PC=9ED9 BYTES=AD 67 03 D0 03 4C | A=06 X=39 Y=01 S=FD P=24 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00393 PC=9EDC BYTES=D0 03 4C 55 9F AD | A=01 X=39 Y=01 S=FD P=24 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00394 PC=9EE1 BYTES=AD B8 07 C9 F0 F0 | A=01 X=39 Y=01 S=FD P=24 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00395 PC=9EE4 BYTES=C9 F0 F0 03 20 7F | A=F0 X=39 Y=01 S=FD P=A4 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00396 PC=9EE6 BYTES=F0 03 20 7F A1 AD | A=F0 X=39 Y=01 S=FD P=27 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00397 PC=9EEB BYTES=AD A0 07 C9 F0 D0 | A=F0 X=39 Y=01 S=FD P=27 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
f03603 #00398 PC=9EEE BYTES=C9 F0 D0 03 4C 10 | A=B8 X=39 Y=01 S=FD P=A5 | $001A=01 $0036=C8 $0037=C9 $0067=15 $007C=00 $0086=00 $0087=0A $008A=01 $0096=35 $0097=3A $0098=19 $009B=1C $009C=D9 $009D=9E $00DF=41 $00E0=74 $00E1=BE $0367=01 $036A=B8 $0371=00 $0375=00 $037E=00 $03CD=00 $0434=00 $0436=00 $0437=00 $043C=00 $04BF=00 $048B=00 $07A0=B8 $07B8=F0 | STACK [$01FE]=D0 [$01FF]=D0 [$0100]=00
