type,frame,pc,input,DF,E0,E1,DF_bit0,DF_low2,DF_low3,E0_shift4_low3,rng_calls,rng_gap,max_rng_gap,0428,042D,048B,queue_slot,queue_addr,queue_value,c726_total,b14f_total,b14f_snapshot
C726,1740,C726,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,C726,,,855,1,
C726,1740,C726,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,C726,,,856,1,
C726,1740,C726,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,C726,,,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,40,$0228,26,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,41,$0229,5E,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,42,$022A,45,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,43,$022B,01,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,44,$022C,4B,857,1,
OBJECT,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,45,$022D,09,857,1,
FRAME,1740,C74E,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,,,,,857,1,
RNG,1741,C535,-,C4,25,85,0,0,4,2,1,1,3,00,00,01,C535,,,857,1,
FRAME,1741,C74A,-,CB,BA,86,1,3,3,3,1,1,3,00,00,01,,,,,857,1,
RNG,1742,C535,-,CB,BA,86,1,3,3,3,1,1,3,00,00,01,C535,,,857,1,
FRAME,1742,C74E,-,E3,5C,87,1,3,3,5,1,1,3,00,00,01,,,,,857,1,
RNG,1743,C535,-,E3,5C,87,1,3,3,5,1,1,3,00,00,01,C535,,,857,1,
FRAME,1743,C74A,-,4C,5C,88,0,0,4,5,1,1,3,00,00,01,,,,,857,1,
RNG,1744,C535,-,4C,5C,88,0,0,4,5,1,1,3,00,00,01,C535,,,857,1,
C726,1744,C726,-,54,19,89,0,0,4,1,1,1,3,00,00,01,C726,,,858,1,
C726,1744,C726,-,54,19,89,0,0,4,1,1,1,3,00,00,01,C726,,,859,1,
C726,1744,C726,-,54,19,89,0,0,4,1,1,1,3,00,00,01,C726,,,860,1,
C726,1744,C726,-,54,19,89,0,0,4,1,1,1,3,00,00,01,C726,,,861,1,
OBJECT,1744,D0B4,-,54,19,89,0,0,4,1,1,1,3,00,00,01,46,$022E,26,861,1,
OBJECT,1744,D0B4,-,54,19,89,0,0,4,1,1,1,3,00,00,01,47,$022F,5E,861,1,
OBJECT,1744,D0B4,-,54,19,89,0,0,4,1,1,1,3,00,00,01,48,$0230,45,861,1,
OBJECT,1744,D0B4,-,54,19,89,0,0,4,1,1,1,3,00,00,01,49,$0231,01,861,1,
FRAME,1744,D0B4,-,54,19,89,0,0,4,1,1,1,3,00,00,01,,,,,861,1,
RNG,1745,C535,-,54,19,89,0,0,4,1,1,1,3,00,00,01,C535,,,861,1,
C726,1745,C726,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,C726,,,862,1,
C726,1745,C726,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,C726,,,863,1,
OBJECT,1745,C74E,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,50,$0232,4B,863,1,
OBJECT,1745,C74E,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,51,$0233,09,863,1,
FRAME,1745,C74E,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,,,,,863,1,
RNG,1746,C535,-,E1,E4,8A,1,1,1,6,1,1,3,00,00,01,C535,,,863,1,
FRAME,1746,C74C,-,A1,EB,8B,1,1,1,6,1,1,3,00,00,01,,,,,863,1,
RNG,1747,C535,-,A1,EB,8B,1,1,1,6,1,1,3,00,00,01,C535,,,863,1,
FRAME,1747,C74C,-,A8,03,8C,0,0,0,0,1,1,3,00,00,01,,,,,863,1,
RNG,1748,C535,-,A8,03,8C,0,0,0,0,1,1,3,00,00,01,C535,,,863,1,
C726,1748,C726,-,35,6C,8D,1,1,5,6,1,1,3,00,00,01,C726,,,864,1,
OBJECT,1748,E05F,-,35,6C,8D,1,1,5,6,1,1,3,00,00,01,52,$0234,26,864,1,
FRAME,1748,E05F,-,35,6C,8D,1,1,5,6,1,1,3,00,00,01,,,,,864,1,
RNG,1749,C535,-,35,6C,8D,1,1,5,6,1,1,3,00,00,01,C535,,,864,1,
C726,1749,C726,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C726,,,865,1,
C726,1749,C726,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C726,,,866,1,
C726,1749,C726,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C726,,,867,1,
C726,1749,C726,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C726,,,868,1,
C726,1749,C726,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C726,,,869,1,
OBJECT,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,53,$0235,5E,869,1,
OBJECT,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,54,$0236,45,869,1,
OBJECT,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,55,$0237,01,869,1,
OBJECT,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,56,$0238,4B,869,1,
OBJECT,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,57,$0239,09,869,1,
FRAME,1749,C74E,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,,,,,869,1,
RNG,1750,C535,-,F9,70,8E,1,1,1,7,1,1,3,00,00,01,C535,,,869,1,
FRAME,1750,C74C,-,00,0D,8F,0,0,0,0,1,1,3,00,00,01,,,,,869,1,
RNG,1751,C535,-,00,0D,8F,0,0,0,0,1,1,3,00,00,01,C535,,,869,1,
FRAME,1751,C74E,-,A0,D8,90,0,0,0,5,1,1,3,00,00,01,,,,,869,1,
RNG,1752,C535,-,A0,D8,90,0,0,0,5,1,1,3,00,00,01,C535,,,869,1,
C726,1752,C726,-,A0,DF,91,0,0,0,5,1,1,3,00,00,01,C726,,,870,1,
OBJECT,1752,E062,-,A0,DF,91,0,0,0,5,1,1,3,00,00,01,58,$023A,26,870,1,
FRAME,1752,E062,-,A0,DF,91,0,0,0,5,1,1,3,00,00,01,,,,,870,1,
RNG,1753,C535,-,A0,DF,91,0,0,0,5,1,1,3,00,00,01,C535,,,870,1,
C726,1753,C726,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C726,,,871,1,
C726,1753,C726,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C726,,,872,1,
C726,1753,C726,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C726,,,873,1,
C726,1753,C726,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C726,,,874,1,
C726,1753,C726,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C726,,,875,1,
OBJECT,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,59,$023B,5E,875,1,
OBJECT,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,60,$023C,45,875,1,
OBJECT,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,61,$023D,01,875,1,
OBJECT,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,62,$023E,4B,875,1,
OBJECT,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,63,$023F,09,875,1,
FRAME,1753,C74A,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,,,,,875,1,
RNG,1754,C535,-,5D,C7,92,1,1,5,4,1,1,3,00,00,01,C535,,,875,1,
FRAME,1754,C74A,-,59,AF,93,1,1,1,2,1,1,3,00,00,01,,,,,875,1,
RNG,1755,C535,-,59,AF,93,1,1,1,2,1,1,3,00,00,01,C535,,,875,1,
FRAME,1755,C74C,-,DA,97,94,0,2,2,1,1,1,3,00,00,01,,,,,875,1,
RNG,1756,C535,-,DA,97,94,0,2,2,1,1,1,3,00,00,01,C535,,,875,1,
FRAME,1756,C74A,-,AA,7F,95,0,2,2,7,1,1,3,00,00,01,,,,,875,1,
RNG,1757,C535,-,AA,7F,95,0,2,2,7,1,1,3,00,00,01,C535,,,875,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,876,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,877,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,878,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,879,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,880,1,
C726,1757,C726,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C726,,,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,0,$0200,26,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,1,$0201,5E,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,2,$0202,45,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,3,$0203,01,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,4,$0204,4B,881,1,
OBJECT,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,5,$0205,09,881,1,
FRAME,1757,C74C,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,,,,,881,1,
RNG,1758,C535,-,AF,5F,96,1,3,7,5,1,1,3,00,00,01,C535,,,881,1,
FRAME,1758,C74C,-,58,77,97,0,0,0,7,1,1,3,00,00,01,,,,,881,1,
RNG,1759,C535,-,58,77,97,0,0,0,7,1,1,3,00,00,01,C535,,,881,1,
FRAME,1759,C74C,-,48,47,98,0,0,0,4,1,1,3,00,00,01,,,,,881,1,
RNG,1760,C535,-,48,47,98,0,0,0,4,1,1,3,00,00,01,C535,,,881,1,
FRAME,1760,C752,-,E1,36,99,1,1,1,3,1,1,3,00,00,01,,,,,881,1,
RNG,1761,C535,-,E1,36,99,1,1,1,3,1,1,3,00,00,01,C535,,,881,1,
C726,1761,C726,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,C726,,,882,1,
C726,1761,C726,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,C726,,,883,1,
C726,1761,C726,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,C726,,,884,1,
C726,1761,C726,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,C726,,,885,1,
OBJECT,1761,FF09,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,6,$0206,26,885,1,
OBJECT,1761,FF09,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,7,$0207,5E,885,1,
OBJECT,1761,FF09,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,8,$0208,45,885,1,
OBJECT,1761,FF09,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,9,$0209,01,885,1,
FRAME,1761,FF09,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,,,,,885,1,
RNG,1762,C535,-,91,24,9A,1,1,1,2,1,1,3,00,00,01,C535,,,885,1,
C726,1762,C726,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,C726,,,886,1,
C726,1762,C726,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,C726,,,887,1,
OBJECT,1762,C74E,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,10,$020A,4B,887,1,
OBJECT,1762,C74E,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,11,$020B,09,887,1,
FRAME,1762,C74E,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,,,,,887,1,
RNG,1763,C535,-,98,1A,9B,0,0,0,1,1,1,3,00,00,01,C535,,,887,1,
FRAME,1763,C74A,-,31,1D,9C,1,1,1,1,1,1,3,00,00,01,,,,,887,1,
RNG,1764,C535,-,31,1D,9C,1,1,1,1,1,1,3,00,00,01,C535,,,887,1,
FRAME,1764,C74E,-,E2,CA,9D,0,2,2,4,1,1,3,00,00,01,,,,,887,1,
RNG,1765,C535,-,E2,CA,9D,0,2,2,4,1,1,3,00,00,01,C535,,,887,1,
C726,1765,C726,-,E9,C0,9E,1,1,1,4,1,1,3,00,00,01,C726,,,888,1,
OBJECT,1765,E061,-,E9,C0,9E,1,1,1,4,1,1,3,00,00,01,12,$020C,26,888,1,
FRAME,1765,E061,-,E9,C0,9E,1,1,1,4,1,1,3,00,00,01,,,,,888,1,
RNG,1766,C535,-,E9,C0,9E,1,1,1,4,1,1,3,00,00,01,C535,,,888,1,
C726,1766,C726,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C726,,,889,1,
C726,1766,C726,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C726,,,890,1,
C726,1766,C726,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C726,,,891,1,
C726,1766,C726,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C726,,,892,1,
C726,1766,C726,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C726,,,893,1,
OBJECT,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,13,$020D,5E,893,1,
OBJECT,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,14,$020E,45,893,1,
OBJECT,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,15,$020F,01,893,1,
OBJECT,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,16,$0210,4B,893,1,
OBJECT,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,17,$0211,09,893,1,
FRAME,1766,C74E,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,,,,,893,1,
RNG,1767,C535,-,D1,C3,9F,1,1,1,4,1,1,3,00,00,01,C535,,,893,1,
FRAME,1767,C74A,-,99,EC,A0,1,1,1,6,1,1,3,00,00,01,,,,,893,1,
RNG,1768,C535,-,99,EC,A0,1,1,1,6,1,1,3,00,00,01,C535,,,893,1,
FRAME,1768,C74E,-,61,ED,A1,1,1,1,6,1,1,3,00,00,01,,,,,893,1,
RNG,1769,C535,-,61,ED,A1,1,1,1,6,1,1,3,00,00,01,C535,,,893,1,
C726,1769,C726,-,29,7A,A2,1,1,1,7,1,1,3,00,00,01,C726,,,894,1,
OBJECT,1769,E063,-,29,7A,A2,1,1,1,7,1,1,3,00,00,01,18,$0212,26,894,1,
FRAME,1769,E063,-,29,7A,A2,1,1,1,7,1,1,3,00,00,01,,,,,894,1,
RNG,1770,C535,-,29,7A,A2,1,1,1,7,1,1,3,00,00,01,C535,,,894,1,
C726,1770,C726,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C726,,,895,1,
C726,1770,C726,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C726,,,896,1,
C726,1770,C726,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C726,,,897,1,
C726,1770,C726,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C726,,,898,1,
C726,1770,C726,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C726,,,899,1,
OBJECT,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,19,$0213,5E,899,1,
OBJECT,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,20,$0214,45,899,1,
OBJECT,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,21,$0215,01,899,1,
OBJECT,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,22,$0216,4B,899,1,
OBJECT,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,23,$0217,09,899,1,
FRAME,1770,C74E,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,,,,,899,1,
RNG,1771,C535,-,F1,70,A3,1,1,1,7,1,1,3,00,00,01,C535,,,899,1,
FRAME,1771,C74E,-,B1,73,A4,1,1,1,7,1,1,3,00,00,01,,,,,899,1,
RNG,1772,C535,-,B1,73,A4,1,1,1,7,1,1,3,00,00,01,C535,,,899,1,
FRAME,1772,C74E,-,C9,63,A5,1,1,1,6,1,1,3,00,00,01,,,,,899,1,
RNG,1773,C535,-,C9,63,A5,1,1,1,6,1,1,3,00,00,01,C535,,,899,1,
FRAME,1773,C74E,-,99,68,A6,1,1,1,6,1,1,3,00,00,01,,,,,899,1,
RNG,1774,C535,-,99,68,A6,1,1,1,6,1,1,3,00,00,01,C535,,,899,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,900,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,901,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,902,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,903,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,904,1,
C726,1774,C726,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C726,,,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,24,$0218,26,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,25,$0219,5E,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,26,$021A,45,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,27,$021B,01,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,28,$021C,4B,905,1,
OBJECT,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,29,$021D,09,905,1,
FRAME,1774,C74E,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,,,,,905,1,
RNG,1775,C535,-,83,0A,A7,1,3,3,0,1,1,3,00,00,01,C535,,,905,1,
FRAME,1775,C74E,-,E3,0A,A8,1,3,3,0,1,1,3,00,00,01,,,,,905,1,
RNG,1776,C535,-,E3,0A,A8,1,3,3,0,1,1,3,00,00,01,C535,,,905,1,
FRAME,1776,C74A,-,E1,56,A9,1,1,1,5,1,1,3,00,00,01,,,,,905,1,
RNG,1777,C535,-,E1,56,A9,1,1,1,5,1,1,3,00,00,01,C535,,,905,1,
FRAME,1777,C74C,-,DF,F3,AA,1,3,7,7,1,1,3,00,00,01,,,,,905,1,
RNG,1778,C535,-,DF,F3,AA,1,3,7,7,1,1,3,00,00,01,C535,,,905,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,906,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,907,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,908,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,909,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,910,1,
C726,1778,C726,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C726,,,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,30,$021E,26,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,31,$021F,5E,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,32,$0220,45,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,33,$0221,01,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,34,$0222,4B,911,1,
OBJECT,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,35,$0223,09,911,1,
FRAME,1778,C74A,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,,,,,911,1,
RNG,1779,C535,-,DD,88,AB,1,1,5,0,1,1,3,00,00,01,C535,,,911,1,
FRAME,1779,C74C,-,DB,2A,AC,1,3,3,2,1,1,3,00,00,01,,,,,911,1,
RNG,1780,C535,-,DB,2A,AC,1,3,3,2,1,1,3,00,00,01,C535,,,911,1,
FRAME,1780,C74C,-,D9,30,AD,1,1,1,3,1,1,3,00,00,01,,,,,911,1,
RNG,1781,C535,-,D9,30,AD,1,1,1,3,1,1,3,00,00,01,C535,,,911,1,
FRAME,1781,C74C,-,D7,D0,AE,1,3,7,5,1,1,3,00,00,01,,,,,911,1,
RNG,1782,C535,-,D7,D0,AE,1,3,7,5,1,1,3,00,00,01,C535,,,911,1,
C726,1782,C726,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,C726,,,912,1,
C726,1782,C726,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,C726,,,913,1,
C726,1782,C726,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,C726,,,914,1,
OBJECT,1782,C70E,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,36,$0224,26,914,1,
OBJECT,1782,C70E,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,37,$0225,5E,914,1,
OBJECT,1782,C70E,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,38,$0226,45,914,1,
FRAME,1782,C70E,-,AC,D0,AF,0,0,4,5,1,1,3,00,00,01,,,,,914,1,
C726,1783,C726,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,C726,,,915,1,
C726,1783,C726,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,C726,,,916,1,
C726,1783,C726,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,C726,,,917,1,
OBJECT,1783,C74A,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,39,$0227,01,917,1,
OBJECT,1783,C74A,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,40,$0228,4B,917,1,
OBJECT,1783,C74A,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,41,$0229,09,917,1,
FRAME,1783,C74A,-,AC,D0,AF,0,0,4,5,0,1,3,00,00,01,,,,,917,1,
RNG,1784,C535,-,AC,D0,AF,0,0,4,5,1,2,3,00,00,01,C535,,,917,1,
FRAME,1784,C74A,-,AA,8D,B0,0,2,2,0,1,2,3,00,00,01,,,,,917,1,
RNG,1785,C535,-,AA,8D,B0,0,2,2,0,1,1,3,00,00,01,C535,,,917,1,
FRAME,1785,C74E,-,8F,74,B1,1,3,7,7,1,1,3,00,00,01,,,,,917,1,
RNG,1786,C535,-,8F,74,B1,1,3,7,7,1,1,3,00,00,01,C535,,,917,1,
C726,1786,C726,-,8D,09,B2,1,1,5,0,1,1,3,00,00,01,C726,,,918,1,
OBJECT,1786,E060,-,8D,09,B2,1,1,5,0,1,1,3,00,00,01,42,$022A,26,918,1,
FRAME,1786,E060,-,8D,09,B2,1,1,5,0,1,1,3,00,00,01,,,,,918,1,
RNG,1787,C535,-,8D,09,B2,1,1,5,0,1,1,3,00,00,01,C535,,,918,1,
C726,1787,C726,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C726,,,919,1,
C726,1787,C726,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C726,,,920,1,
C726,1787,C726,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C726,,,921,1,
C726,1787,C726,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C726,,,922,1,
C726,1787,C726,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C726,,,923,1,
OBJECT,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,43,$022B,5E,923,1,
OBJECT,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,44,$022C,45,923,1,
OBJECT,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,45,$022D,01,923,1,
OBJECT,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,46,$022E,4B,923,1,
OBJECT,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,47,$022F,09,923,1,
FRAME,1787,C74C,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,,,,,923,1,
RNG,1788,C535,-,82,A2,B3,0,2,2,2,1,1,3,00,00,01,C535,,,923,1,
FRAME,1788,C74C,-,80,6B,B4,0,0,0,6,1,1,3,00,00,01,,,,,923,1,
RNG,1789,C535,-,80,6B,B4,0,0,0,6,1,1,3,00,00,01,C535,,,923,1,
FRAME,1789,C74A,-,54,72,B5,0,0,4,7,1,1,3,00,00,01,,,,,923,1,
RNG,1790,C535,-,54,72,B5,0,0,4,7,1,1,3,00,00,01,C535,,,923,1,
C726,1790,C726,-,52,5A,B6,0,2,2,5,1,1,3,00,00,01,C726,,,924,1,
OBJECT,1790,E026,-,52,5A,B6,0,2,2,5,1,1,3,00,00,01,48,$0230,26,924,1,
FRAME,1790,E026,-,52,5A,B6,0,2,2,5,1,1,3,00,00,01,,,,,924,1,
RNG,1791,C535,-,52,5A,B6,0,2,2,5,1,1,3,00,00,01,C535,,,924,1,
C726,1791,C726,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C726,,,925,1,
C726,1791,C726,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C726,,,926,1,
C726,1791,C726,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C726,,,927,1,
C726,1791,C726,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C726,,,928,1,
C726,1791,C726,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C726,,,929,1,
OBJECT,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,49,$0231,5E,929,1,
OBJECT,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,50,$0232,45,929,1,
OBJECT,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,51,$0233,01,929,1,
OBJECT,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,52,$0234,4B,929,1,
OBJECT,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,53,$0235,09,929,1,
FRAME,1791,C74A,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,,,,,929,1,
RNG,1792,C535,-,36,22,B7,0,2,6,2,1,1,3,00,00,01,C535,,,929,1,
FRAME,1792,C74E,-,34,EA,B8,0,0,4,6,1,1,3,00,00,01,,,,,929,1,
RNG,1793,C535,-,34,EA,B8,0,0,4,6,1,1,3,00,00,01,C535,,,929,1,
FRAME,1793,C74A,-,28,B2,B9,0,0,0,3,1,1,3,00,00,01,,,,,929,1,
RNG,1794,C535,-,28,B2,B9,0,0,0,3,1,1,3,00,00,01,C535,,,929,1,
FRAME,1794,C74C,-,26,7A,BA,0,2,6,7,1,1,3,00,00,01,,,,,929,1,
RNG,1795,C535,-,26,7A,BA,0,2,6,7,1,1,3,00,00,01,C535,,,929,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,930,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,931,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,932,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,933,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,934,1,
C726,1795,C726,-,F9,3A,BB,1,1,1,3,1,1,3,00,00,01,C726,,,935,1,
